event_id,latitude,longitude,event_date,trigger,category,landslide_occurrence,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_3day,rainfall_7day
6753,22.202,92.2217,2015-02-08,mining,rock_fall,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110,26.8599,89.3943,2010-07-21,downpour,landslide,1,10.7,25.9,31.7,34.9,86.3,248.8,308.2
6982,24.9016,91.8771,2015-06-11,rain,landslide,1,3.4,13.5,25.5,34.9,61.3,135.5,206.7
720,22.9,96.48,2008-08-16,monsoon,landslide,1,0.0,0.2,0.8,2.4,4.7,43.6,172.9
7336,25.2193,90.5549,2015-08-19,continuous_rain,landslide,1,3.0,7.0,14.7,26.1,50.5,117.4,168.9
9252,27.5748,91.8644,2016-07-28,monsoon,landslide,1,0.0,0.0,0.0,2.0,10.8,91.6,240.5
254,27.0971,90.4032,2007-09-10,rain,landslide,1,3.3,7.0,8.1,12.4,21.4,110.0,527.1
582,22.9231,96.5016,2008-06-11,downpour,landslide,1,0.2,2.3,5.9,7.2,19.4,78.2,150.1
7038,26.8781,88.2807,2015-07-01,downpour,landslide,1,0.2,6.4,10.0,11.7,15.4,53.4,94.6
5300,25.318,94.0441,2013-08-09,downpour,landslide,1,0.0,0.0,0.0,3.4,11.3,31.4,112.6
5218,22.3521,91.8151,2013-07-28,downpour,landslide,1,1.9,5.7,11.2,22.3,49.0,119.6,132.2
7665,24.7016,93.5291,2015-08-11,continuous_rain,landslide,1,0.0,0.0,0.0,2.6,11.3,34.3,94.9
133,23.9304,88.2374,2007-07-21,rain,landslide,1,4.4,7.2,12.7,14.2,21.3,53.5,102.2
1994,25.0633,92.8025,2010-06-16,downpour,landslide,1,0.4,1.3,3.8,7.1,18.9,84.3,122.1
3760,25.6703,94.1095,2011-07-11,downpour,landslide,1,1.0,1.2,1.2,2.3,4.5,10.1,55.9
1980,22.0,92.3333,2010-06-15,downpour,landslide,1,6.1,21.7,48.3,77.9,119.2,193.4,208.7
9587,26.8692,88.4695,2016-10-12,downpour,landslide,1,18.9,20.5,21.4,38.6,46.0,93.7,116.3
1104,26.8042,88.125,2009-08-19,downpour,landslide,1,0.1,0.5,1.4,18.8,42.8,99.5,231.5
7223,22.3507,91.8147,2015-07-19,downpour,other,1,2.7,6.5,8.5,12.6,52.8,123.2,131.7
7139,26.8826,88.2806,2015-07-07,continuous_rain,landslide,1,0.0,0.0,0.0,1.0,2.0,66.0,138.0
2116,27.0674,89.5615,2010-07-22,downpour,landslide,1,9.2,24.3,34.3,65.2,160.5,364.0,566.2
692,25.705,94.04,2008-08-07,downpour,landslide,1,0.1,1.6,1.8,2.6,30.6,63.2,155.4
3633,26.3186,94.5121,2011-06-20,downpour,landslide,1,0.0,0.0,0.0,3.0,5.7,70.9,138.8
7374,25.1122,94.3591,2015-08-01,continuous_rain,landslide,1,2.7,10.1,14.0,25.1,52.6,120.5,186.0
4446,28.9986,94.8885,2012-07-05,downpour,landslide,1,2.4,3.7,5.0,11.5,36.1,123.5,164.9
2341,27.2319,88.497,2010-08-26,downpour,landslide,1,0.2,0.7,1.0,3.2,9.8,152.2,340.8
2098,26.7215,95.0283,2010-07-19,downpour,landslide,1,2.4,5.8,11.1,17.0,46.2,67.4,168.4
7718,22.1909,92.2135,2015-08-21,continuous_rain,landslide,1,2.2,3.1,3.7,10.1,47.2,101.1,127.6
269,27.2872,88.2816,2007-09-18,rain,landslide,1,0.0,0.0,0.0,0.7,3.1,19.7,49.9
2205,23.7365,92.7146,2010-08-06,downpour,landslide,1,0.0,0.0,0.0,19.7,29.3,64.0,127.1
4610,23.7705,92.5217,2012-11-11,downpour,landslide,1,0.0,0.0,0.0,0.0,0.0,1.7,40.6
2109,27.0502,89.9442,2010-07-21,downpour,landslide,1,5.7,7.3,7.8,15.3,105.6,344.7,397.6
5275,26.1498,94.6055,2013-08-04,monsoon,landslide,1,0.0,0.0,0.0,3.1,3.8,27.3,67.3
9138,26.9015,88.4719,2016-07-21,rain,landslide,1,3.9,12.9,28.9,72.0,136.5,184.8,465.8
1260,27.3144,89.545,2009-10-15,rain,mudslide,1,0.0,0.0,0.0,0.0,0.0,0.0,85.5
1031,26.8836,88.2791,2009-05-26,tropical_cyclone,landslide,1,3.1,8.5,15.9,25.2,36.2,44.5,105.2
8708,22.1334,96.4669,2015-10-13,monsoon,landslide,1,0.6,0.6,2.8,9.6,17.8,42.8,96.4
2247,26.148,94.8422,2010-08-14,downpour,landslide,1,0.0,0.0,0.2,4.4,10.5,26.7,58.6
727,22.3421,91.8242,2008-08-18,monsoon,landslide,1,1.2,4.1,6.2,12.3,33.8,77.0,154.8
6964,27.0087,88.443,2015-06-17,downpour,landslide,1,0.8,2.5,3.1,3.1,13.3,38.5,87.6
683,24.896,91.9022,2008-08-01,rain,landslide,1,1.6,3.8,8.0,11.4,11.6,39.8,115.8
3927,25.5144,90.2167,2011-08-16,downpour,landslide,1,3.2,16.9,30.4,38.5,44.6,64.9,174.9
678,25.606,96.275,2008-07-30,downpour,complex,1,1.0,3.7,6.4,7.2,12.9,39.8,128.1
259,25.52,91.27,2007-09-11,rain,landslide,1,0.0,0.3,0.4,2.7,16.4,98.5,424.0
6112,26.1964,91.7652,2014-06-28,rain,landslide,1,0.0,0.0,0.5,4.6,6.7,40.7,157.4
7359,22.3605,91.8236,2015-09-27,construction,landslide,1,0.0,0.0,0.0,0.0,0.0,45.5,145.8
574,26.7969,89.591,2008-06-07,rain,complex,1,0.4,1.1,1.5,3.1,5.9,83.6,152.4
7222,22.3913,91.8177,2015-07-19,downpour,landslide,1,2.5,7.5,10.8,14.2,51.8,123.6,133.7
7039,27.0678,88.456,2015-07-01,downpour,landslide,1,2.6,6.4,13.3,14.7,28.7,64.5,94.2
231,27.06826195,88.28121204,2007-09-05,rain,landslide,1,1.0,5.0,10.7,16.5,39.8,78.3,136.7
7390,24.4265,94.1913,2015-08-01,continuous_rain,landslide,1,3.4,11.9,22.5,34.0,96.4,250.5,446.1
7036,26.8352,88.1881,2015-07-01,downpour,landslide,1,0.7,5.0,11.2,14.1,19.8,59.5,110.3
2420,23.72988966,92.71495623,2010-09-13,downpour,landslide,1,0.0,0.3,0.3,2.7,4.9,17.1,41.7
264,26.1833,91.8,2007-09-13,rain,landslide,1,0.0,1.1,1.4,2.1,3.3,10.4,208.9
1106,26.8992,88.1667,2009-08-20,continuous_rain,landslide,1,0.7,1.3,5.5,8.9,21.5,130.0,281.6
2034,26.8712,88.3052,2010-07-04,rain,landslide,1,1.0,1.3,1.7,5.5,34.4,111.6,322.7
251,27.1667,88.35,2007-09-09,rain,landslide,1,0.5,4.4,8.7,10.5,89.7,375.6,563.1
4347,29.4903,90.9352,2012-05-03,downpour,landslide,1,0.0,0.0,0.7,0.7,0.7,6.4,18.0
6214,25.9702,91.8587,2014-10-05,rain,landslide,1,0.0,0.0,0.0,0.0,0.0,0.6,2.3
3944,27.7344,88.633,2011-08-25,downpour,landslide,1,0.0,0.7,0.9,6.5,9.0,28.0,53.8
4411,27.339,88.6065,2012-06-14,downpour,landslide,1,0.0,0.5,3.6,8.3,11.8,32.6,73.5
10022,26.7903,88.11,2016-08-09,continuous_rain,landslide,1,0.0,0.0,0.0,0.0,1.0,20.8,47.2
252,25.4993,94.1192,2007-09-09,rain,landslide,1,4.9,16.4,27.5,36.8,52.8,98.3,196.6
7384,23.9278,94.0906,2015-08-01,rain,landslide,1,3.9,20.7,49.3,79.5,209.3,471.8,640.6
211,24.9667,93.55,2007-08-26,continuous_rain,mudslide,1,3.2,7.6,9.4,10.3,19.6,35.5,50.6
4384,25.1775,93.0123,2012-06-03,downpour,landslide,1,0.4,0.9,1.9,2.7,7.7,107.4,149.1
142,25.5212,90.232,2007-07-27,rain,rock_fall,1,1.1,3.9,8.8,16.9,50.2,131.2,196.5
7033,27.0161,88.2478,2015-06-29,downpour,landslide,1,1.6,6.8,12.1,16.8,50.1,85.0,166.2
6758,24.3311,91.5642,2015-02-09,mining,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4383,25.3056,93.1265,2012-06-03,downpour,landslide,1,0.0,0.3,0.3,1.9,8.3,105.1,134.6
2163,25.4196,94.1054,2010-07-29,downpour,landslide,1,1.0,2.3,4.2,7.4,9.3,42.6,101.5
7375,25.1941,94.4481,2015-08-01,continuous_rain,landslide,1,1.1,3.1,4.0,14.7,43.3,99.6,147.0
6967,27.0165,88.2476,2015-06-13,downpour,landslide,1,1.2,3.3,5.7,22.9,33.5,108.4,223.6
4861,24.9926,93.4946,2013-05-12,rain,mudslide,1,0.3,4.5,13.4,17.3,69.8,261.1,562.5
1093,26.88211522,88.3195318,2009-08-16,downpour,landslide,1,2.5,4.3,7.8,12.8,19.5,115.5,198.8
3932,25.83,94.13,2011-08-18,monsoon,landslide,1,0.0,0.5,0.5,3.0,4.2,32.6,79.8
7972,23.4495,92.8112,2015-08-28,downpour,landslide,1,0.0,0.0,0.0,4.9,6.7,21.1,47.7
3831,24.7992,93.948,2011-07-22,downpour,landslide,1,0.0,0.1,0.6,4.3,11.5,67.7,122.7
5584,26.1665,91.7049,2013-10-06,downpour,landslide,1,0.5,2.4,4.1,5.4,13.6,38.8,70.6
5394,22.9167,93.6833,2013-08-23,downpour,landslide,1,0.0,0.0,0.0,4.1,4.7,30.2,160.9
7387,24.954,94.2156,2015-08-01,continuous_rain,landslide,1,2.7,10.1,14.0,25.1,52.6,120.5,186.0
1986,26.3335,94.5512,2010-06-15,downpour,landslide,1,0.7,3.0,6.9,12.0,13.3,41.0,67.9
7002,22.2144,92.235,2015-06-26,monsoon,landslide,1,8.5,17.8,20.9,23.0,47.4,198.8,253.4
2573,25.1796,93.0083,2010-10-09,downpour,mudslide,1,1.9,9.7,22.2,40.2,54.4,85.8,94.9
6846,25.6183,96.2964,2015-03-08,mining,mudslide,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6
313,25.7055,94.0132,2007-10-16,rain,landslide,1,2.1,5.7,8.6,14.4,27.7,54.4,160.5
319,25.4379,94.1162,2007-10-19,rain,landslide,1,0.5,0.7,0.9,3.7,5.4,39.0,95.1
9010,27.3034,93.804,2016-07-16,downpour,mudslide,1,0.4,3.8,6.5,13.5,23.2,48.3,79.8
6331,25.9466,94.6279,2014-09-08,unknown,mudslide,1,0.4,0.8,2.6,9.0,9.4,12.3,23.2
2539,28.3092,95.4149,2010-10-03,downpour,landslide,1,0.0,0.0,0.0,2.6,3.5,9.5,94.7
5485,27.6047,88.6463,2013-09-08,rain,rock_fall,1,0.3,1.3,2.1,3.3,4.0,64.0,231.7
4554,26.8597,89.3903,2012-09-15,downpour,landslide,1,0.9,2.3,3.0,3.6,45.1,209.5,239.9
94,26.8096,88.526,2007-06-15,rain,landslide,1,3.8,6.4,8.5,12.2,28.5,44.9,304.8
2043,26.7225,95.0281,2010-07-06,monsoon,mudslide,1,0.2,0.5,0.8,2.7,7.5,49.7,108.7
6775,26.1468,91.6469,2015-02-14,mining,landslide,1,0.0,0.0,0.0,0.1,0.4,0.4,0.5
7910,24.3481,94.1146,2015-08-01,unknown,landslide,1,7.2,25.6,51.5,72.0,164.5,330.8,493.5
1987,25.2269,93.1658,2010-06-15,downpour,landslide,1,1.1,2.1,3.2,5.3,6.8,18.7,160.5
1776,25.3612,92.2845,2010-04-21,downpour,landslide,1,0.4,4.4,9.1,20.4,55.7,171.2,213.4
6291,25.7354,90.3852,2014-09-21,continuous_rain,landslide,1,0.3,1.7,3.2,8.6,10.4,49.0,84.7
6786,24.6108,92.562,2015-02-19,mining,landslide,1,0.0,0.0,0.0,0.0,0.7,0.7,2.6
6213,25.8143,90.5763,2014-09-24,continuous_rain,landslide,1,0.7,4.3,7.3,10.0,18.2,102.3,151.5
2415,25.63961883,94.11112157,2010-09-12,downpour,landslide,1,1.1,1.6,1.6,5.7,10.7,28.1,65.6
9336,24.5308,92.5121,2016-05-18,continuous_rain,landslide,1,1.5,6.9,12.3,26.8,45.0,66.6,110.0
7837,23.7269,92.7265,2015-08-27,downpour,landslide,1,0.3,0.7,0.9,4.4,7.6,24.6,67.5
1170,26.8342,88.2798,2009-09-18,rain,landslide,1,0.3,0.7,1.7,4.8,8.9,20.5,47.7
4309,27.256,90.5257,2012-04-06,unknown,complex,1,0.0,0.0,0.7,11.4,21.4,39.7,51.8
9604,27.2676,88.2891,2016-10-12,continuous_rain,landslide,1,13.8,13.9,14.0,21.8,26.5,68.8,87.0
7267,25.3908,94.0926,2015-07-22,continuous_rain,landslide,1,1.1,2.0,3.2,10.9,31.4,81.4,179.3
4848,24.0896,91.4663,2013-05-08,rain,landslide,1,3.1,4.4,10.1,25.0,47.9,165.0,303.9
84,22.3555,91.8205,2007-06-11,monsoon,landslide,1,1.1,4.8,9.2,14.5,23.1,81.3,130.3
9122,26.1966,91.802,2016-07-20,rain,landslide,1,1.4,4.1,5.3,11.0,14.4,56.1,145.2
3617,26.84850975,88.26181745,2011-06-17,continuous_rain,landslide,1,1.3,2.9,4.6,5.8,27.4,50.6,81.7
11152,25.08303063,94.23757741,2017-04-06,unknown,landslide,1,0.0,0.5,3.0,5.7,7.9,23.5,92.9
2574,25.4749,93.1477,2010-10-09,downpour,landslide,1,0.8,5.6,13.4,24.4,36.9,80.4,92.5
2263,26.2753,94.6654,2010-08-17,downpour,landslide,1,0.0,0.1,0.3,9.3,27.5,84.2,130.5
6282,26.1097,91.7747,2014-09-22,rain,landslide,1,0.4,0.4,0.4,10.0,22.0,127.8,141.4
620,27.0771,88.482,2008-06-30,downpour,landslide,1,0.4,2.1,3.0,6.8,10.5,82.1,111.0
6289,26.1001,91.6849,2014-09-22,rain,landslide,1,0.4,0.4,0.4,10.0,22.0,127.8,141.4
9087,28.235,94.9612,2016-07-19,downpour,landslide,1,1.4,4.9,11.0,22.3,43.7,94.4,201.1
2279,26.9722,88.4481,2010-08-19,downpour,landslide,1,2.9,7.2,11.1,15.5,35.0,129.9,250.6
130,26.1699,91.7986,2007-07-19,rain,landslide,1,0.2,0.7,1.4,9.5,10.3,70.3,159.0
1030,27.04357147,88.26522126,2009-05-26,tropical_cyclone,landslide,1,2.2,7.3,14.6,23.3,33.5,54.9,145.4
11167,27.11610665,93.79559574,2017-07-09,continuous_rain,landslide,1,1.6,7.0,18.5,34.7,57.5,79.1,144.8
10983,25.178619,92.012806,2017-03-16,mining,landslide,1,0.0,0.0,0.1,0.1,0.1,0.1,44.9
10980,25.181453,93.118105,2017-04-04,rain,landslide,1,0.2,0.5,2.8,5.8,6.2,12.7,320.6
10964,24.506937,91.588893,2016-11-01,mining,landslide,1,0.0,0.0,0.0,0.2,0.2,5.9,26.7
10988,25.82601444,91.87113067,2017-07-09,continuous_rain,landslide,1,0.2,1.6,18.9,27.3,36.2,61.9,290.7
11182,27.02099026,89.90712175,2017-07-08,downpour,landslide,1,5.5,16.1,32.1,34.7,39.6,67.7,247.8
10955,22.97758595,91.80439129,2017-06-18,downpour,landslide,1,0.9,1.1,2.5,2.8,8.6,61.8,260.7
11176,28.10756941,94.18315697,2017-06-20,rain,landslide,1,0.3,3.0,9.1,24.6,50.3,95.8,228.6
11150,24.79591421,93.72386429,2017-03-30,downpour,landslide,1,12.4,40.9,53.7,62.6,88.2,95.2,102.8
11179,27.02856666,89.57220662,2017-07-08,downpour,landslide,1,4.1,14.3,25.7,31.6,38.3,76.9,223.4
10957,22.90813548,92.47207294,2017-06-09,rain,landslide,1,0.6,3.5,3.6,3.6,14.1,26.6,41.0
10974,26.16066111,91.85294885,2017-04-05,continuous_rain,landslide,1,0.0,0.0,0.0,0.0,3.5,49.0,122.6
11175,27.82743132,93.62407259,2017-05-03,rain,landslide,1,0.6,0.6,0.6,0.6,19.3,88.5,244.5
10985,25.43807422,91.79904872,2017-06-17,continuous_rain,landslide,1,0.1,0.5,11.2,38.5,79.4,177.3,372.9
10989,25.51826286,91.9630294,2017-02-15,mining,landslide,1,0.0,0.0,0.0,0.0,0.0,8.9,8.9
11180,27.51353298,89.79033898,2017-07-08,downpour,landslide,1,2.0,5.3,7.4,8.8,15.3,41.8,128.3
10962,23.65637182,93.02746602,2017-06-17,continuous_rain,landslide,1,0.6,3.4,6.9,7.2,14.1,40.9,177.0
10982,25.092576,91.763689,2017-03-06,mining,landslide,1,0.2,0.3,0.3,0.5,11.5,18.1,18.1
11164,27.1071241,93.65156438,2017-07-09,continuous_rain,landslide,1,1.6,7.0,18.5,34.7,57.5,79.1,144.8
10977,25.481623,93.141692,2017-04-04,rain,landslide,1,0.3,0.4,1.1,2.2,2.5,16.6,253.5
11153,24.83507319,93.89896294,2017-07-09,continuous_rain,landslide,1,0.3,0.9,1.0,1.6,5.1,25.0,127.8
11168,27.21668161,93.63051815,2017-07-11,continuous_rain,landslide,1,1.3,2.6,3.8,15.3,36.9,177.4,238.8
11172,27.0844941,93.60505989,2017-07-09,continuous_rain,landslide,1,1.6,6.4,17.8,32.7,49.6,60.3,126.1
10967,24.37169581,93.70684171,2017-07-10,rain,landslide,1,0.7,2.3,5.4,7.3,8.4,33.2,102.3
10987,25.67836832,91.9234343,2017-06-17,continuous_rain,landslide,1,0.0,0.2,4.7,23.7,39.5,86.8,229.9
10984,25.167803,92.019575,2017-03-08,mining,landslide,1,0.7,1.5,2.3,2.3,2.3,18.0,29.9
10966,24.70412149,92.23034662,2017-06-18,rain,landslide,1,1.1,3.5,8.0,18.4,28.8,105.7,267.9
10979,25.195355,93.172758,2017-04-04,rain,landslide,1,0.2,0.4,2.6,5.3,5.5,17.8,288.3
10963,23.33501164,92.85410625,2017-06-12,rain,landslide,1,6.1,16.7,44.9,70.9,81.6,136.8,178.3
10981,25.08734272,91.75063827,2017-01-23,mining,landslide,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10968,24.27173018,93.28039349,2017-07-09,continuous_rain,landslide,1,2.7,3.8,4.0,4.0,6.7,29.9,96.4
11177,27.583849,91.876945,2017-07-11,rain,landslide,1,1.0,3.3,7.2,12.7,22.6,115.2,157.3
11183,27.360364,88.651914,2017-07-10,,rock_fall,1,1.2,26.4,68.5,108.5,131.0,230.2,329.6
11158,25.69111465,94.09483333,2017-07-12,rain,landslide,1,1.5,2.1,4.3,7.8,9.6,54.8,149.7
10969,23.32140323,93.75079688,2017-03-19,unknown,landslide,1,0.0,0.0,0.0,0.0,0.0,0.5,0.7
11170,27.14163897,93.66495709,2017-07-09,continuous_rain,mudslide,1,3.4,15.1,39.4,60.5,77.8,104.5,184.4
11169,27.05957271,93.50102778,2017-07-09,continuous_rain,landslide,1,0.9,5.1,13.5,31.4,50.2,61.2,126.8
10958,22.64753,92.15455,2017-03-16,construction,landslide,1,0.0,0.0,0.0,0.0,0.0,0.0,94.1
11171,27.104022,93.61156568,2017-04-26,continuous_rain,landslide,1,0.2,1.0,2.9,8.2,36.5,121.3,156.7
10976,25.118398,92.853913,2017-04-04,rain,landslide,1,0.0,0.2,3.4,6.2,6.7,16.8,274.2
10970,25.61953667,96.3086022,2017-02-09,mining,landslide,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10978,25.132228,93.04681,2017-04-04,rain,landslide,1,0.2,0.5,2.8,5.8,6.2,12.7,320.6
11165,27.092916,93.61882043,2017-07-09,continuous_rain,landslide,1,1.6,6.4,17.8,32.7,49.6,60.3,126.1
11159,25.6320357,94.10065403,2017-07-09,continuous_rain,landslide,1,1.2,2.5,3.7,5.0,7.4,49.7,219.7
10959,23.438189,91.125374,2017-03-16,construction,landslide,1,0.0,0.0,0.0,0.0,0.0,0.0,54.2
11178,26.96437841,92.78260587,2017-06-18,monsoon,landslide,1,1.4,3.3,5.5,7.5,19.0,123.0,277.6
11163,26.95223279,93.85748748,2017-07-10,continuous_rain,landslide,1,0.9,4.6,17.1,23.7,34.2,104.3,166.9
10961,24.0135808,92.67420963,2017-04-25,continuous_rain,landslide,1,0.2,0.8,0.8,0.8,2.0,93.7,121.6
11156,25.73318099,93.99655231,2017-05-16,continuous_rain,landslide,1,1.3,4.0,5.4,13.7,21.4,67.2,85.6
10864,25.64319355,89.45570226,2017-02-07,construction,mudslide,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3
11161,26.66354481,94.62220277,2017-06-24,rain,landslide,1,0.1,2.2,2.6,9.1,9.1,24.4,114.0
10956,22.84756674,91.95656252,2017-06-18,rain,landslide,1,0.2,0.2,4.4,5.4,8.4,52.5,273.4
11155,25.72019272,94.03225673,2017-07-08,continuous_rain,landslide,1,1.6,3.2,3.3,3.8,19.0,87.5,238.8
11154,25.77171292,93.93507183,2017-04-07,rain,landslide,1,1.0,2.0,2.6,2.6,2.8,42.2,149.4
10965,24.33197035,91.8008536,2017-06-19,rain,landslide,1,0.1,1.0,2.3,3.4,7.3,38.2,126.2
10986,25.82860033,91.876717,2017-07-06,downpour,landslide,1,0.1,1.3,1.5,5.4,24.4,154.2,258.3
11166,27.07671517,93.59755441,2017-07-09,continuous_rain,landslide,1,1.6,6.4,17.8,32.7,49.6,60.3,126.1
11181,27.04040393,89.90633458,2017-07-08,downpour,landslide,1,5.5,16.1,32.1,34.7,39.6,67.7,247.8
10960,23.725943,92.7178,2016-09-17,,landslide,1,0.3,1.0,2.4,11.3,19.1,41.0,81.2
11157,25.73111942,93.98827528,2017-07-09,continuous_rain,landslide,1,1.2,2.5,3.7,5.0,7.4,49.7,219.7
11160,26.2632687,94.81481951,2017-07-10,unknown,landslide,1,1.6,5.5,10.2,19.0,31.3,64.4,198.6
10865,27.16009861,91.6036289,2017-07-08,rain,landslide,1,1.1,4.6,14.3,17.6,26.7,52.1,281.4
11174,27.6802471,93.62592773,2017-04-22,continuous_rain,landslide,1,0.2,1.5,3.3,6.0,6.2,67.9,87.6
11151,25.06466676,94.27420555,2017-07-08,continuous_rain,landslide,1,0.6,0.8,1.6,4.4,8.6,21.9,109.0
11149,24.82767572,93.51825,2017-07-09,continuous_rain,landslide,1,0.5,1.2,1.9,3.9,13.5,45.0,175.5
11173,27.61790706,93.84196894,2017-04-22,monsoon,landslide,1,0.8,2.9,6.5,9.7,13.2,79.0,99.8
10975,25.61919207,92.7094701,2017-04-29,continuous_rain,landslide,1,0.0,0.2,0.2,0.2,0.6,1.6,116.1
11162,26.56636244,93.13195098,2017-07-09,continuous_rain,landslide,1,0.9,2.7,6.6,15.7,41.9,85.8,155.9
10973,26.181606,91.772042,2016-12-15,unknown,landslide,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
